CustomerID,LastInvoiceDate,Frequency,Monetary,Recency
15341.0,2010-09-16 16:41:00,1,382.2,85
15346.0,2010-10-10 13:55:00,2,343.7,61
15347.0,2010-12-08 15:25:00,4,1162.0,2
15350.0,2010-12-01 13:33:00,2,547.6,9
15351.0,2010-12-05 11:49:00,4,1778.18,5
15352.0,2010-06-09 11:28:00,1,114.95,184
15353.0,2010-12-07 11:49:00,6,2398.93,3
15354.0,2010-04-15 16:24:00,3,284.4,239
15356.0,2010-12-06 14:05:00,4,698.45,4
15358.0,2010-12-09 10:04:00,22,8703.210000000001,1
15359.0,2010-02-15 10:47:00,8,181.35,298
15361.0,2010-07-01 14:15:00,3,270.15000000000003,162
15362.0,2010-09-17 10:37:00,2,613.08,84
15363.0,2010-12-02 12:28:00,2,678.11,8
15365.0,2010-11-01 10:44:00,6,2242.81,39
15366.0,2010-10-26 09:52:00,5,1786.57,45
15367.0,2010-10-17 15:05:00,7,3203.74,54
15368.0,2010-11-10 15:52:00,1,275.8,30
15369.0,2010-08-04 13:54:00,11,6251.26,128
15370.0,2010-10-25 12:08:00,1,1352.96,46
15371.0,2010-02-15 13:14:00,1,59.400000000000006,298
15372.0,2010-09-15 14:52:00,7,4009.66,86
15373.0,2010-12-03 14:40:00,6,1005.48,7
15374.0,2010-03-25 12:03:00,1,139.32,260
15375.0,2010-01-18 15:38:00,1,60.959999999999994,326
15377.0,2010-11-22 08:55:00,4,1211.75,18
15378.0,2010-09-03 11:30:00,2,246.5,98
15379.0,2010-11-04 11:59:00,1,1174.55,36
15380.0,2010-12-09 15:01:00,7,1788.8,1
15381.0,2010-10-12 13:32:00,3,1293.72,59
15382.0,2010-11-30 09:46:00,6,7777.84,10
15384.0,2010-11-23 12:04:00,2,1385.38,17
15385.0,2010-11-12 12:28:00,2,625.2,28
15387.0,2010-08-04 16:05:00,1,468.65,128
15389.0,2010-11-04 19:23:00,4,2233.8,36
15390.0,2010-11-08 15:19:00,2,1216.66,32
15391.0,2010-05-04 15:04:00,1,289.87,220
15392.0,2010-11-30 09:50:00,3,1376.0900000000001,10
15393.0,2010-05-21 11:34:00,3,659.48,203
15394.0,2010-11-09 12:26:00,7,3103.26,31
15396.0,2010-05-05 09:04:00,1,508.20000000000005,219
15400.0,2010-10-15 12:00:00,3,586.1,56
15401.0,2010-09-13 13:42:00,2,216.95000000000002,88
15402.0,2010-11-17 12:58:00,4,1203.77,23
15403.0,2010-08-05 12:21:00,2,170.88,127
15404.0,2010-11-29 11:03:00,1,257.06,11
15405.0,2010-05-12 15:56:00,1,310.74,212
15406.0,2010-09-12 13:10:00,2,465.15999999999997,89
15409.0,2009-12-18 15:35:00,1,131.25,357
15410.0,2010-05-20 09:53:00,2,1234.88,204
15413.0,2010-01-17 11:33:00,5,6798.72,327
15416.0,2010-08-18 09:48:00,3,588.5,114
15418.0,2010-10-10 13:38:00,2,452.32,61
15420.0,2010-10-01 15:46:00,6,743.0,70
15421.0,2010-11-19 13:21:00,6,2854.98,21
15422.0,2010-11-25 17:00:00,5,1522.27,15
15423.0,2010-05-07 09:21:00,2,223.39,217
15424.0,2010-09-02 17:17:00,1,214.44,99
15425.0,2010-11-04 18:13:00,4,1944.57,36
15426.0,2010-12-05 13:55:00,5,1168.0,5
15428.0,2010-11-17 13:46:00,3,668.97,23
15430.0,2010-08-29 10:42:00,2,954.75,103
15431.0,2010-07-25 12:44:00,1,153.24,138
15432.0,2010-06-16 14:34:00,1,149.57,177
15434.0,2010-11-30 15:46:00,6,1525.5800000000002,10
15437.0,2010-03-09 10:45:00,1,193.29000000000002,276
15439.0,2010-10-31 10:38:00,4,1269.05,40
15441.0,2010-11-08 15:50:00,3,1254.21,32
15443.0,2010-08-22 12:45:00,7,1939.02,110
15445.0,2010-04-28 15:00:00,1,171.0,226
15446.0,2010-11-28 11:59:00,3,406.95,12
15447.0,2010-06-30 13:06:00,4,337.71000000000004,163
15448.0,2010-02-03 13:29:00,1,294.17,310
15451.0,2010-10-01 13:40:00,2,233.21,70
15452.0,2010-11-14 15:14:00,3,1260.38,26
15454.0,2010-03-31 13:15:00,1,128.59,254
15455.0,2010-04-21 12:43:00,1,38.25,233
15456.0,2010-11-01 17:05:00,7,1672.05,39
15458.0,2010-11-02 19:50:00,1,208.79999999999998,38
15459.0,2010-10-18 15:25:00,2,202.82999999999998,53
15461.0,2010-09-05 12:31:00,2,429.7,96
15462.0,2010-09-20 10:23:00,1,502.45,81
15465.0,2010-12-05 10:12:00,15,5301.03,5
15466.0,2010-11-15 12:50:00,3,1236.48,25
15468.0,2010-11-12 09:39:00,1,962.97,28
15469.0,2010-09-27 10:09:00,1,335.7,74
15470.0,2010-05-13 09:35:00,1,63.419999999999995,211
15471.0,2010-11-24 14:39:00,2,847.0799999999999,16
15473.0,2010-09-21 09:14:00,1,274.8,80
15474.0,2010-04-23 11:14:00,1,163.1,231
15476.0,2010-11-24 15:17:00,4,2209.98,16
15477.0,2010-02-28 10:37:00,1,368.4,285
15478.0,2010-05-13 18:49:00,1,583.56,211
15479.0,2009-12-06 15:08:00,1,147.4,369
15480.0,2010-08-31 11:04:00,4,5373.5,101
15481.0,2010-11-03 14:52:00,1,1993.34,37
15482.0,2010-11-18 11:02:00,7,3537.6,22
15483.0,2010-11-19 13:24:00,6,628.39,21
15484.0,2010-06-17 16:16:00,2,1061.69,176
15485.0,2010-12-01 13:23:00,5,3196.51,9
15486.0,2010-06-30 13:15:00,1,102.0,163
15487.0,2010-01-29 12:07:00,1,231.32,315
15488.0,2010-09-09 11:59:00,4,340.6,92
15489.0,2010-11-04 11:48:00,5,1285.3300000000002,36
15490.0,2010-10-05 13:11:00,1,217.6,66
15493.0,2010-11-15 12:43:00,4,2313.18,25
15494.0,2010-08-18 16:54:00,3,2480.82,114
15495.0,2010-11-25 13:46:00,1,246.5,15
15496.0,2010-03-18 13:16:00,1,146.14000000000001,267
15497.0,2010-11-22 13:15:00,7,7395.19,18
15498.0,2010-12-08 14:46:00,19,12723.18,2
15499.0,2009-12-16 12:17:00,1,161.6,359
15501.0,2010-10-31 11:15:00,2,402.5,40
15502.0,2010-12-06 14:55:00,5,3608.54,4
15503.0,2009-12-13 11:34:00,1,120.06,362
15504.0,2010-07-07 12:02:00,3,371.02,156
15506.0,2010-11-23 12:48:00,3,1060.77,17
15509.0,2010-11-24 14:48:00,1,166.51,16
15512.0,2010-11-14 12:39:00,2,210.58,26
15513.0,2010-12-09 09:23:00,18,12992.33,1
15514.0,2010-11-25 14:53:00,7,2459.09,15
15515.0,2010-11-17 13:39:00,1,171.81,23
15518.0,2010-11-25 19:36:00,7,2276.4900000000002,15
15519.0,2010-11-21 14:35:00,2,344.61,19
15521.0,2010-11-04 18:40:00,8,4106.49,36
15523.0,2010-11-16 15:27:00,15,16947.98,24
15524.0,2010-04-12 09:19:00,1,151.4,242
15525.0,2010-12-01 13:17:00,2,469.78,9
15527.0,2010-11-10 12:13:00,15,3145.86,30
15529.0,2010-12-08 12:24:00,2,1116.72,2
15530.0,2010-07-15 11:10:00,1,311.37,148
15532.0,2010-11-28 15:18:00,6,2190.9700000000003,12
15534.0,2009-12-14 12:48:00,1,162.25,361
15535.0,2010-10-31 14:09:00,2,551.42,40
15536.0,2010-10-26 16:31:00,1,259.09,45
15538.0,2010-06-20 10:49:00,6,3358.3999999999996,173
15540.0,2010-11-29 11:10:00,1,247.38,11
15542.0,2010-07-15 13:32:00,3,918.45,148
15543.0,2010-09-06 11:28:00,1,114.98,95
15544.0,2010-12-02 12:47:00,12,4615.72,8
15545.0,2010-12-03 17:28:00,1,135.32999999999998,7
15546.0,2010-04-12 11:51:00,2,1079.1000000000001,242
15547.0,2010-11-28 13:56:00,12,5199.55,12
15548.0,2010-04-23 12:20:00,1,158.09,231
15549.0,2010-10-14 16:54:00,5,652.7,57
15550.0,2010-11-26 11:14:00,8,1643.17,14
15551.0,2010-11-10 14:04:00,6,1274.02,30
15552.0,2010-03-26 16:17:00,1,162.4,259
15555.0,2010-12-09 16:53:00,22,7307.18,1
15558.0,2010-03-10 15:25:00,1,214.13,275
15559.0,2010-05-20 14:06:00,1,1109.4,204
15560.0,2010-11-07 10:15:00,2,153.52,33
15561.0,2010-11-21 10:40:00,4,1133.8,19
15562.0,2010-10-11 10:33:00,2,538.83,60
15563.0,2010-07-13 11:57:00,3,1466.56,150
15564.0,2010-09-02 15:52:00,2,70.74000000000001,99
15566.0,2010-11-12 12:11:00,2,227.87,28
15569.0,2010-11-14 10:46:00,5,2210.64,26
15570.0,2010-12-05 12:57:00,14,5145.52,5
15571.0,2010-11-18 14:25:00,10,3401.2,22
15572.0,2010-11-24 13:16:00,3,1515.81,16
15573.0,2010-03-31 13:40:00,3,599.73,254
15574.0,2010-12-02 15:46:00,3,816.4499999999999,8
15575.0,2010-03-30 12:50:00,1,30.1,255
15577.0,2009-12-16 14:54:00,2,139.1,359
15579.0,2010-11-21 15:38:00,3,953.9,19
15580.0,2010-11-28 11:00:00,8,1381.19,12
15581.0,2010-12-08 14:38:00,26,4114.62,2
15583.0,2010-11-28 15:04:00,1,107.86,12
15584.0,2010-11-05 11:34:00,2,552.39,35
15586.0,2010-04-26 11:00:00,3,1139.1,228
15587.0,2010-11-12 12:07:00,3,608.4000000000001,28
15588.0,2010-01-31 12:19:00,1,579.6,313
15590.0,2010-11-22 14:49:00,5,1496.6,18
15591.0,2010-05-06 09:23:00,3,217.9,218
15595.0,2010-08-09 12:27:00,1,357.6,123
15596.0,2010-12-09 16:10:00,5,1723.45,1
15597.0,2010-05-13 13:10:00,1,238.8,211
15598.0,2010-10-08 09:20:00,1,307.34,63
15599.0,2010-09-20 10:15:00,1,488.32,81
15600.0,2010-10-07 14:30:00,4,1199.31,64
15601.0,2010-12-02 10:39:00,17,8183.56,8
15602.0,2010-12-06 15:35:00,8,1932.64,4
15603.0,2010-03-01 16:02:00,1,40.0,284
15605.0,2010-12-01 13:38:00,5,738.57,9
15606.0,2010-11-14 15:27:00,8,2310.83,26
15607.0,2010-06-14 11:55:00,8,1604.21,179
15608.0,2010-10-20 10:10:00,1,692.3,51
15611.0,2010-11-21 11:35:00,13,1405.83,19
15613.0,2010-04-08 12:51:00,1,433.71999999999997,246
15614.0,2010-09-28 10:46:00,4,3147.36,73
15615.0,2010-11-14 12:07:00,24,10974.23,26
15616.0,2010-09-27 13:10:00,1,317.11,74
15617.0,2010-11-08 16:07:00,3,828.5500000000001,32
15620.0,2010-10-26 11:32:00,1,389.18,45
15622.0,2010-10-08 14:35:00,8,4143.05,63
15623.0,2010-11-11 10:19:00,7,2136.02,29
15625.0,2010-11-28 12:23:00,5,1702.1399999999999,12
15626.0,2010-10-14 17:16:00,1,391.72,57
15627.0,2010-09-08 14:14:00,2,566.9,93
15628.0,2010-12-08 09:51:00,9,2782.02,2
15629.0,2010-09-15 13:46:00,4,2240.9,86
15630.0,2010-03-05 14:30:00,1,295.05,280
15631.0,2010-03-07 14:52:00,1,596.67,278
15633.0,2010-07-18 13:54:00,13,4352.46,145
15634.0,2010-11-21 15:30:00,1,311.1,19
15635.0,2010-11-09 08:58:00,1,100.35,31
15636.0,2010-09-28 15:10:00,2,719.82,73
15637.0,2010-10-22 08:24:00,4,574.23,49
15638.0,2010-11-26 11:52:00,6,2265.2,14
15639.0,2010-09-14 09:05:00,2,639.76,87
15640.0,2010-12-02 15:40:00,15,11441.92,8
15641.0,2010-11-08 14:05:00,8,3458.35,32
15642.0,2009-12-10 11:51:00,1,105.78000000000002,365
15645.0,2010-10-21 18:36:00,2,443.16,50
15646.0,2010-12-02 16:59:00,3,526.97,8
15647.0,2010-10-20 15:09:00,1,169.0,51
15649.0,2010-12-07 10:06:00,3,1354.35,3
15650.0,2010-07-06 10:41:00,2,553.88,157
15651.0,2010-10-15 13:42:00,2,612.76,56
15652.0,2010-11-17 15:14:00,4,1082.6,23
15658.0,2010-12-02 10:53:00,4,1399.3700000000001,8
15659.0,2010-11-18 10:51:00,2,226.04,22
15660.0,2010-12-09 09:49:00,7,1212.13,1
15661.0,2010-11-25 08:21:00,6,906.15,15
15662.0,2010-02-16 16:47:00,2,283.73,297
15664.0,2010-09-16 18:09:00,3,867.6,85
15665.0,2010-10-24 14:08:00,3,1773.11,47
15666.0,2010-08-24 16:14:00,2,632.9399999999999,108
15670.0,2010-06-01 15:34:00,1,152.15,192
15672.0,2009-12-14 16:52:00,1,45.300000000000004,361
15673.0,2010-09-14 11:08:00,5,3533.77,87
15674.0,2010-10-18 12:46:00,8,4501.63,53
15675.0,2010-10-31 14:14:00,1,218.35,40
15677.0,2010-10-14 15:19:00,2,648.4,57
15678.0,2010-11-09 14:38:00,2,1541.19,31
15680.0,2010-12-08 14:43:00,8,3173.9,2
15681.0,2010-11-25 15:07:00,9,1563.54,15
15682.0,2010-04-19 15:30:00,2,318.24,235
15683.0,2010-08-23 12:01:00,1,330.79,109
15684.0,2010-06-10 18:51:00,3,173.95,183
15685.0,2010-09-15 13:43:00,1,55.980000000000004,86
15686.0,2010-10-15 13:50:00,1,90.0,56
15688.0,2010-10-17 12:06:00,1,190.57,54
15689.0,2010-04-01 09:53:00,1,266.93,253
15691.0,2010-11-10 12:26:00,3,434.5,30
15693.0,2010-02-18 14:37:00,1,37.5,295
15694.0,2010-12-09 09:30:00,12,4331.41,1
15695.0,2010-04-21 10:36:00,2,721.06,233
15696.0,2010-10-12 10:24:00,5,1170.1100000000001,59
15697.0,2010-01-19 09:10:00,1,246.75,325
15698.0,2010-03-25 17:38:00,1,46.2,260
15702.0,2010-08-20 14:50:00,2,140.39000000000001,112
15704.0,2010-07-25 15:00:00,2,1524.3400000000001,138
15708.0,2010-12-05 11:12:00,3,1014.48,5
15709.0,2010-04-29 18:31:00,1,194.6,225
15710.0,2010-10-18 17:05:00,1,898.87,53
15711.0,2010-06-01 12:14:00,2,420.25,192
15712.0,2010-11-25 18:04:00,7,2400.05,15
15713.0,2010-12-08 15:16:00,3,654.09,2
15714.0,2010-09-12 14:22:00,3,453.93,89
15715.0,2010-06-02 09:56:00,5,658.02,191
15716.0,2010-12-05 12:26:00,8,1938.0,5
15717.0,2010-10-14 18:02:00,4,456.70000000000005,57
15718.0,2010-06-17 16:20:00,1,293.79,176
15719.0,2010-11-23 13:07:00,18,5177.45,17
15720.0,2010-06-07 15:40:00,1,143.19,186
15722.0,2010-09-20 16:48:00,6,3035.54,81
15723.0,2010-10-24 12:44:00,3,744.55,47
15724.0,2010-11-04 10:22:00,1,92.6,36
15726.0,2010-11-14 16:12:00,1,321.91,26
15727.0,2010-11-17 13:49:00,8,4266.55,23
15728.0,2010-11-25 10:39:00,2,544.6,15
15729.0,2010-11-04 16:07:00,2,107.55000000000001,36
15730.0,2010-11-23 10:41:00,2,605.7,17
15731.0,2010-06-04 10:10:00,1,125.3,189
15732.0,2010-12-02 15:00:00,9,1387.95,8
15734.0,2010-09-29 11:40:00,2,923.85,72
15735.0,2010-10-14 13:38:00,1,327.68,57
15736.0,2010-09-30 14:20:00,2,1815.72,71
15738.0,2010-12-02 12:50:00,26,8560.550000000001,8
15741.0,2010-09-07 16:21:00,2,208.62,94
15742.0,2010-03-30 15:25:00,1,156.87,255
15747.0,2010-11-29 10:50:00,6,1588.57,11
15748.0,2010-09-16 16:55:00,2,465.45000000000005,85
15750.0,2010-12-08 12:11:00,12,4331.711,2
15751.0,2010-09-05 12:44:00,11,1380.44,96
15752.0,2010-12-02 09:43:00,3,1570.16,8
15754.0,2010-08-03 09:15:00,6,2579.04,129
15755.0,2010-11-25 14:25:00,11,3628.87,15
15757.0,2010-11-18 10:45:00,4,2225.94,22
15759.0,2010-07-16 10:37:00,4,577.8900000000001,147
15760.0,2010-03-19 11:45:00,2,13916.34,266
15761.0,2010-09-23 09:33:00,1,143.05,78
15764.0,2010-10-01 14:07:00,2,1223.1100000000001,70
15765.0,2010-02-11 10:25:00,1,370.63,302
15766.0,2010-09-09 13:51:00,2,516.0,92
15768.0,2010-08-20 15:58:00,31,14979.26,112
15769.0,2010-12-03 15:16:00,21,32451.6,7
15770.0,2010-04-06 11:47:00,1,321.45,248
15771.0,2010-04-14 13:56:00,3,1006.54,240
15772.0,2010-10-17 13:33:00,1,280.88,54
15773.0,2010-10-26 15:27:00,1,138.84,45
15774.0,2010-10-17 12:59:00,5,1059.14,54
15775.0,2010-03-18 07:32:00,1,45.6,267
15777.0,2010-11-08 14:37:00,3,715.5,32
15778.0,2010-10-04 15:10:00,1,307.95,67
15779.0,2010-09-02 16:40:00,2,124.08000000000001,99
15782.0,2010-10-05 15:43:00,1,1399.36,66
15784.0,2010-08-29 10:38:00,2,848.3299999999999,103
15785.0,2010-11-25 16:55:00,11,3640.96,15
15786.0,2010-10-18 08:11:00,2,3582.62,53
15788.0,2010-07-19 12:48:00,1,221.82999999999998,144
15789.0,2010-10-04 14:42:00,5,1610.71,67
15791.0,2010-06-28 12:04:00,3,1995.65,165
15792.0,2010-11-05 08:21:00,2,933.84,35
15793.0,2010-11-26 10:36:00,5,1433.96,14
15794.0,2009-12-03 13:04:00,2,777.0,372
15795.0,2010-10-05 15:17:00,7,1369.8600000000001,66
15796.0,2010-11-30 10:40:00,9,2464.27,10
15797.0,2010-05-07 15:09:00,2,613.6800000000001,217
15798.0,2010-08-04 09:13:00,3,1535.37,128
15799.0,2010-10-17 14:26:00,1,540.15,54
15800.0,2010-09-12 16:17:00,5,543.5,89
15803.0,2010-09-20 13:08:00,3,1513.84,81
15805.0,2010-11-19 11:27:00,13,4660.75,21
15807.0,2010-10-27 13:04:00,2,913.62,44
15808.0,2010-12-05 13:05:00,18,14674.960000000001,5
15809.0,2010-09-06 13:20:00,2,758.67,95
15810.0,2010-11-18 10:44:00,4,1607.06,22
15811.0,2010-12-09 15:29:00,2,1671.9,1
15812.0,2010-09-30 13:30:00,7,3400.33,71
15814.0,2010-11-11 17:55:00,2,689.11,29
15816.0,2010-06-15 13:36:00,2,144.14999999999998,178
15817.0,2010-10-15 11:07:00,3,2766.4,56
15818.0,2010-04-30 12:58:00,1,340.5,224
15819.0,2010-10-04 15:14:00,6,2029.34,67
15822.0,2010-08-03 16:08:00,4,954.59,129
15823.0,2010-12-02 15:08:00,3,3882.17,8
15824.0,2010-09-12 13:20:00,2,890.94,89
15826.0,2010-05-20 17:00:00,1,943.97,204
15827.0,2010-12-02 13:08:00,16,1957.98,8
15828.0,2010-11-29 16:41:00,1,1108.82,11
15833.0,2009-12-02 11:59:00,1,80.4,373
15834.0,2010-11-28 12:05:00,3,1539.24,12
15837.0,2010-08-11 10:16:00,1,385.03000000000003,121
15838.0,2010-12-07 11:26:00,16,40519.92,3
15841.0,2010-11-18 18:14:00,5,1518.35,22
15842.0,2010-11-11 14:08:00,2,548.8,29
15845.0,2010-06-21 11:40:00,3,714.51,172
15846.0,2010-11-19 14:40:00,1,107.01,21
15847.0,2010-10-07 18:19:00,3,433.3,64
15848.0,2010-03-28 10:54:00,1,139.94,257
15850.0,2010-11-28 12:32:00,4,819.87,12
15851.0,2010-07-01 12:34:00,1,109.73,162
15852.0,2010-07-01 10:16:00,1,96.55,162
15854.0,2010-11-28 10:42:00,9,2609.16,12
15855.0,2010-08-20 17:15:00,1,340.48,112
15856.0,2010-12-09 13:34:00,26,17832.77,1
15857.0,2010-10-05 16:43:00,1,273.48,66
15858.0,2010-12-07 14:31:00,9,2521.52,3
15859.0,2010-10-03 12:52:00,1,438.46,68
15860.0,2010-12-06 11:38:00,10,1528.0,4
15861.0,2010-09-09 19:56:00,4,1236.43,92
15862.0,2010-12-01 11:21:00,10,2095.41,9
15863.0,2010-04-01 15:40:00,3,289.86,253
15864.0,2010-11-23 15:02:00,1,244.44000000000003,17
15865.0,2010-10-22 15:24:00,2,1353.79,49
15867.0,2010-12-05 14:17:00,17,5251.31,5
15868.0,2010-05-05 14:11:00,1,94.53,219
15869.0,2010-03-23 16:50:00,1,174.02,262
15870.0,2010-11-08 10:57:00,3,508.52,32
15871.0,2010-09-28 14:16:00,1,33.099999999999994,73
15872.0,2010-11-26 12:05:00,2,434.75,14
15873.0,2010-07-28 12:41:00,4,313.91999999999996,135
15874.0,2010-11-17 10:32:00,14,6878.88,23
15875.0,2010-03-03 16:51:00,1,111.72,282
15876.0,2010-10-26 18:58:00,2,1449.1399999999999,45
15878.0,2010-05-27 12:17:00,2,330.77,197
15879.0,2010-10-31 16:21:00,4,1157.3,40
15880.0,2010-12-05 13:00:00,1,343.28000000000003,5
15882.0,2010-12-06 13:12:00,6,979.62,4
15884.0,2010-10-03 15:55:00,2,249.70000000000002,68
15885.0,2010-11-21 11:40:00,12,1572.47,19
15886.0,2010-10-19 12:01:00,3,871.78,52
15887.0,2010-10-29 08:36:00,3,1027.15,42
15888.0,2010-11-04 09:59:00,2,260.85,36
15889.0,2010-12-05 15:12:00,7,1359.41,5
15890.0,2010-11-10 12:46:00,5,535.65,30
15892.0,2010-02-08 16:23:00,1,128.2,305
15893.0,2010-08-15 11:12:00,1,305.28000000000003,117
15894.0,2010-12-05 14:06:00,1,156.74,5
15898.0,2010-12-07 13:30:00,22,4207.43,3
15899.0,2010-12-06 10:36:00,1,56.25,4
15900.0,2010-10-22 10:44:00,3,549.29,49
15901.0,2010-09-14 14:16:00,4,339.34,87
15902.0,2010-11-24 16:57:00,1,145.01,16
15903.0,2010-11-26 12:44:00,5,3813.0800000000004,14
15905.0,2010-06-14 16:00:00,1,114.69,179
15906.0,2010-11-30 13:26:00,3,987.95,10
15908.0,2010-08-06 11:56:00,2,764.57,126
15910.0,2010-11-04 12:18:00,7,1449.6200000000001,36
15911.0,2010-03-26 12:06:00,8,1702.34,259
15912.0,2010-09-29 13:20:00,7,810.08,72
15913.0,2010-06-23 16:31:00,1,6.300000000000001,170
15914.0,2010-11-26 16:10:00,2,205.99,14
15915.0,2010-11-03 11:13:00,1,429.21,37
15916.0,2010-12-08 13:14:00,7,1899.08,2
15917.0,2010-04-12 15:01:00,4,437.53000000000003,242
15918.0,2010-03-18 11:40:00,1,248.65,267
15919.0,2010-12-06 11:26:00,1,270.72,4
15920.0,2010-10-11 13:57:00,5,404.14,60
15921.0,2010-11-08 10:24:00,3,466.08,32
15922.0,2010-12-01 13:51:00,1,369.5,9
15923.0,2010-12-02 12:16:00,1,127.08,8
15924.0,2009-12-08 15:00:00,1,102.82,367
15926.0,2010-06-15 15:23:00,1,134.44,178
15927.0,2010-03-02 13:25:00,1,123.39,283
15928.0,2010-02-21 15:16:00,1,293.53,292
15929.0,2010-03-05 14:56:00,1,594.0,280
15931.0,2010-10-07 16:46:00,1,239.9,64
15934.0,2010-10-18 10:13:00,2,2190.66,53
15936.0,2010-11-25 16:39:00,2,282.79,15
15938.0,2010-09-09 17:07:00,4,330.23,92
15939.0,2010-11-30 12:07:00,1,2945.38,10
15941.0,2010-03-12 14:45:00,1,405.0,273
15943.0,2010-02-28 12:49:00,2,271.28999999999996,285
15944.0,2010-11-11 09:55:00,3,1839.1399999999999,29
15945.0,2010-12-09 13:14:00,4,646.27,1
15946.0,2010-07-25 12:18:00,3,2304.18,138
15948.0,2010-10-11 12:16:00,1,553.85,60
15950.0,2010-11-29 17:00:00,6,5415.2,11
15951.0,2010-11-23 18:20:00,1,304.95,17
15953.0,2010-12-05 15:15:00,11,2010.1699999999998,5
15954.0,2010-04-29 13:35:00,1,190.75,225
15955.0,2010-12-02 11:22:00,9,4242.1,8
15956.0,2010-06-06 13:06:00,2,617.6,187
15957.0,2010-10-15 12:22:00,2,501.21,56
15958.0,2010-11-01 12:22:00,3,388.64,39
15959.0,2010-01-26 16:38:00,3,579.49,318
15960.0,2010-11-30 15:57:00,4,410.95,10
15961.0,2010-11-25 15:59:00,1,451.28999999999996,15
15962.0,2010-09-16 13:48:00,1,295.83,85
15964.0,2010-02-14 15:30:00,1,272.96000000000004,299
15965.0,2010-12-07 13:18:00,10,2167.45,3
15966.0,2010-09-15 10:44:00,1,426.53000000000003,86
15967.0,2010-11-25 13:42:00,10,2622.77,15
15968.0,2010-11-16 13:04:00,1,418.05,24
15969.0,2010-10-10 12:01:00,2,460.95,61
15970.0,2010-04-20 11:30:00,1,703.22,234
15971.0,2010-11-19 10:43:00,6,1702.98,21
15972.0,2010-09-09 13:20:00,5,1810.27,92
15973.0,2010-12-08 11:42:00,3,680.62,2
15976.0,2010-10-25 11:33:00,4,1315.7,46
15978.0,2010-10-03 14:08:00,2,2180.64,68
15979.0,2010-04-16 11:35:00,1,329.22,238
15980.0,2010-08-06 12:35:00,4,4194.82,126
15981.0,2010-11-03 09:51:00,13,5954.29,37
15982.0,2010-04-13 15:47:00,1,324.51,241
15983.0,2010-12-09 10:45:00,6,2483.8,1
15984.0,2010-12-06 13:21:00,21,5921.65,4
15985.0,2010-09-29 14:43:00,5,1572.8600000000001,72
15986.0,2010-11-23 10:02:00,1,186.3,17
15987.0,2010-12-06 08:34:00,2,230.85,4
15988.0,2010-06-06 12:45:00,2,612.0600000000001,187
15989.0,2010-11-29 12:03:00,2,372.51,11
15990.0,2010-08-02 12:42:00,5,1217.94,130
15991.0,2010-06-23 15:50:00,1,150.55,170
15992.0,2010-11-08 14:51:00,2,854.61,32
15994.0,2010-10-24 12:14:00,2,775.11,47
15995.0,2010-10-21 13:57:00,1,696.19,50
15996.0,2010-12-08 15:59:00,2,626.22,2
15998.0,2010-11-11 16:27:00,11,5218.37,29
15999.0,2009-12-04 12:31:00,1,20.4,371
16001.0,2010-11-23 17:10:00,1,583.39,17
16002.0,2010-03-24 13:08:00,1,169.21,261
16003.0,2010-11-23 16:30:00,5,2878.46,17
16004.0,2010-08-22 11:48:00,5,2146.39,110
16005.0,2010-11-29 11:48:00,6,1820.83,11
16006.0,2010-11-17 12:03:00,1,245.77,23
16007.0,2010-11-21 12:29:00,3,1373.2,19
16008.0,2010-11-22 13:22:00,12,4905.35,18
16010.0,2010-11-28 11:19:00,8,1316.56,12
16011.0,2010-12-08 16:34:00,14,2517.75,2
16012.0,2010-11-03 13:47:00,2,1574.5,37
16013.0,2010-12-03 13:10:00,39,20315.84,7
16014.0,2010-10-27 16:04:00,2,467.89,44
16016.0,2010-12-08 12:36:00,4,1025.18,2
16017.0,2010-10-18 12:58:00,4,1341.95,53
16018.0,2010-11-08 15:36:00,2,289.23,32
16019.0,2010-11-23 13:14:00,18,13679.61,17
16021.0,2010-11-09 14:48:00,2,532.25,31
16024.0,2010-10-24 11:42:00,2,232.96,47
16027.0,2010-09-08 12:44:00,9,1113.74,93
16028.0,2010-04-23 11:45:00,1,82.2,231
16029.0,2010-12-02 17:40:00,47,41184.3,8
16032.0,2010-09-09 18:00:00,6,1970.45,92
16033.0,2010-12-05 10:36:00,8,2019.73,5
16034.0,2010-11-10 11:32:00,3,491.02,30
16035.0,2010-05-28 15:09:00,1,217.73,196
16036.0,2010-10-11 15:08:00,2,1797.92,60
16037.0,2010-06-13 11:32:00,2,654.32,180
16039.0,2010-10-12 10:44:00,2,456.4,59
16040.0,2010-10-05 11:09:00,4,1103.35,66
16042.0,2010-11-25 18:16:00,3,1067.85,15
16043.0,2010-11-25 15:40:00,4,1082.6000000000001,15
16044.0,2010-09-30 18:12:00,1,340.84000000000003,71
16045.0,2010-10-19 10:23:00,4,2094.23,52
16046.0,2010-05-26 13:18:00,1,235.78,198
16047.0,2010-01-26 16:34:00,1,107.14,318
16048.0,2010-12-01 15:28:00,4,818.7900000000001,9
16049.0,2010-11-29 14:36:00,3,787.89,11
16050.0,2010-11-21 14:52:00,2,162.8,19
16051.0,2010-01-27 09:38:00,1,188.44,317
16053.0,2010-10-22 11:42:00,4,2122.89,49
16054.0,2010-10-17 11:38:00,3,1327.98,54
16057.0,2010-07-08 11:33:00,3,1591.73,155
16058.0,2010-10-29 16:48:00,1,62.7,42
