rating,date,variation,verified_reviews,feedback,processed_reviews
5,28-Jul-18,Black  Show,These things are great!,1.0,thing great
5,28-Jul-18,Black  Show,bought two of these. One for my kitchen and the other for my sewing room. Its great if I need a recipe or need to know how to do something.  I am still learning everything it can do.,1.0,bought two one kitchen sew room great need recip need know someth still learn everyth
5,28-Jul-18,Black  Show,"""Love how it shows the song info on the screen if playing... also time, notifications, news, etc!""",1.0,love show song info screen play also time notif news etc
4,28-Jul-18,Black  Show,"""Alexa takes some getting used to, but the picture quality is great, the touch screen is very responsive and smooth. Speakers are better than expected as wellFour stars out of five""",1.0,alexa take get use pictur qualiti great touch screen respons smooth speaker better expect wellfour star five
5,28-Jul-18,White  Show,Love it,1.0,love
5,28-Jul-18,Black  Show,I am very pleased with the Echo Show! I love that it has so many nice features. I highly recommend it.,1.0,pleas echo show love mani nice featur highli recommend
5,28-Jul-18,Black  Show,The ease of set up and overall functionality makes this Echo show worth every penny.  I especially like setting my background screen and being able to set affirmations that I use as personalized reminders.,1.0,eas set overal function make echo show worth everi penni especi like set background screen abl set affirm use person remind
5,28-Jul-18,Black  Show,I love it!  I wanted it primarily for the kitchen.  In addition to other common services I wanted it to use ALLRecipes and Cook's Illustrated recipes,1.0,love want primarili kitchen addit common servic want use allrecip cook illustr recip
5,28-Jul-18,Black  Show,"""Easy to use. Great for recipes, listen to music, see movies, movie trailers, so much to do....""",1.0,easi use great recip listen music see movi movi trailer much
5,28-Jul-18,Black  Show,I love being able to see information that Alexa gives.  When notifications are turned on it lets you know when your order will be delivered and it also tells you what the order is. You can use the Echo screen to pull up details of your orders. You can use the Alexa skill to make calls from uhyour Echo.,1.0,love abl see inform alexa give notif turn let know order deliv also tell order use echo screen pull detail order use alexa skill make call uhyour echo
5,28-Jul-18,White  Show,Great sound and video!,1.0,great sound video
5,28-Jul-18,Black  Show,"""really like it,""",1.0,realli like
5,28-Jul-18,White  Show,"""Love my Echo Show!! Now I can listen to music, get recipes, and so much more!!! I highly recommend the Echo for everyone!!""",1.0,love echo show listen music get recip much highli recommend echo everyon
5,28-Jul-18,Black  Show,"""Easy to set up. Plug it in then make some selections for your preferences such as language, temp C or F etc. I am getting more familiar with it and will be adding my calendar and appointments.""",1.0,easi set plug make select prefer languag temp c f etc get familiar ad calendar appoint
5,28-Jul-18,Black  Show,I like the variety of stuff that the echo show offers.,1.0,like varieti stuff echo show offer
5,28-Jul-18,Black  Show,I love it!!!,1.0,love
4,28-Jul-18,Black  Show,I wish it did more with internet searches.  I do like the feature it has,1.0,wish internet search like featur
5,28-Jul-18,Black  Show,I bought this after visiting a friend who had one and it is great.  I understand the frustration of not having YouTube though.  Still good to have-love seeing the words to songs and if you have the Ring doorbell-you never have to get up from your chair...laziness at it's best!  LOL  All in all- a great product with good speakers.,1.0,bought visit friend one great understand frustrat youtub though still good havelov see word song ring doorbelly never get chairlazi best lol great product good speaker
4,28-Jul-18,White  Show,Good smart home gadget.,1.0,good smart home gadget
5,28-Jul-18,Black  Show,Love the speakers and the screen.,1.0,love speaker screen
1,28-Jul-18,White  Show,No YouTube,0.0,youtub
5,28-Jul-18,Black  Show,I loved everything about this item. Quick response time and very sensitive to me speaking from the other end of the house.,1.0,love everyth item quick respons time sensit speak end hous
5,28-Jul-18,Black  Show,Bought it for my mother,1.0,bought mother
4,28-Jul-18,Black  Show,It is great. But it would be better there was a way to use headphones with it.,1.0,great would better way use headphon
4,28-Jul-18,White  Show,"""So far so good,  much better sound than my Echo Dot""",1.0,far good much better sound echo dot
5,28-Jul-18,Black  Show,Clear screen and great picture,1.0,clear screen great pictur
5,28-Jul-18,Black  Show,I love it. It is compatible with many of my cameras and it does everything that the echo dot does.,1.0,love compat mani camera everyth echo dot
5,28-Jul-18,Black  Show,I have it in the kitchen. Great for news or music in the a.m. I can video call my daughter and grand kids. I really dig it!,1.0,kitchen great news music video call daughter grand kid realli dig
5,28-Jul-18,Black  Show,"""I absolutely love this thing. And I love AMAZON because my Echo Show went bonkers and all it took was a brief chat and Voila, a new one to replace it is on the way. I was floored when the screen started blurring and shaking and jumping and missing part of its data. Alexa still talked but I couldn't watch movies. SO HAPPY that Amazon is so easy to deal with and makes good on its products without any hassle at all.""",1.0,absolut love thing love amazon echo show went bonker took brief chat voila new one replac way floor screen start blur shake jump miss part data alexa still talk couldnt watch movi happi amazon easi deal make good product without hassl
5,28-Jul-18,Black  Show,"""Works well for recipes and references. Nice device, just the right size.""",1.0,work well recip refer nice devic right size
5,28-Jul-18,Black  Show,Works well,1.0,work well
1,28-Jul-18,White  Show,"""Works fine, I just realize I don’t need this because I don’t use it.""",0.0,work fine realiz dont need dont use
5,28-Jul-18,Black  Show,"""It has a screen, microphones, speaker, and alexa lives inside.  Yup it is an Echo Show.  Expectations met.""",1.0,screen microphon speaker alexa live insid yup echo show expect met
5,28-Jul-18,Black  Show,This is very user friendly,1.0,user friendli
5,28-Jul-18,Black  Show,👍🏻,1.0,
5,28-Jul-18,Black  Show,Let’s start with.Dislikes: Now I want to buy 7 more to have them all over my house.Do I even need to add my likes now? HahaAwesome fun and useful. Nothing else to say.,1.0,let start withdislik want buy housedo even need add like hahaawesom fun use noth els say
5,28-Jul-18,White  Show,"""An outstanding piece of Technology, I use it everyday for information, scheduling and general information.  Awesome Amazon, keep improving with AI.""",1.0,outstand piec technolog use everyday inform schedul gener inform awesom amazon keep improv ai
5,28-Jul-18,Black  Show,This was an impulse buy and I am super happy I made the purchase. I love this so much I immediately bought my parents one. now we can video chat easily! I love all the features and how easy this is to use and set up.,1.0,impuls buy super happi made purchas love much immedi bought parent one video chat easili love featur easi use set
5,28-Jul-18,Black  Show,I like it,1.0,like
5,28-Jul-18,Black  Show,"""Great product, great price on Prime Day.  Thanks Alexa!""",1.0,great product great price prime day thank alexa
4,28-Jul-18,Black  Show,Still trying to figure out how to link to Bluetooth speaker.,1.0,still tri figur link bluetooth speaker
4,28-Jul-18,Black  Show,Wish there were more skills,1.0,wish skill
5,28-Jul-18,Black  Show,"""Still learning it. We have just started integrating the smart devices in our home with the Echo product line. We now have the Show, the Spot, two Dots and a kids Dot. Having trouble getting them to call each other but still working on it.""",1.0,still learn start integr smart devic home echo product line show spot two dot kid dot troubl get call still work
5,28-Jul-18,Black  Show,"""Great improvement over the original Echo.  Like the ability to see lyrics to songs, watch Prime TV and get other visuals.  The little hints about things to try that appears across the bottom sparks the imagination.""",1.0,great improv origin echo like abil see lyric song watch prime tv get visual littl hint thing tri appear across bottom spark imagin
5,28-Jul-18,White  Show,Love it!,1.0,love
4,28-Jul-18,Black  Show,"""Sound is great,video is great. Now I just need to learn everything it can do. Where can I see videos (youtube), listen to music. watch the news""",1.0,sound greatvideo great need learn everyth see video youtub listen music watch news
5,28-Jul-18,White  Show,Great addition to our Alexa family. Great video also.,1.0,great addit alexa famili great video also
5,28-Jul-18,Black  Show,Starting my day!,1.0,start day
5,28-Jul-18,Black  Show,Nothing to dislike and it does a lot more than I expected,1.0,noth dislik lot expect
4,28-Jul-18,Black  Show,I bought this specifically so my wife could look at our Arlo security cameras from the bedroom when I’m at work. The system worked for three days and now it just gives me a error message. Very disappointed due to the fact that they advertise that these systems work together. I gave four stars because it does everything else very well.,1.0,bought specif wife could look arlo secur camera bedroom im work system work three day give error messag disappoint due fact advertis system work togeth gave four star everyth els well
5,28-Jul-18,Black  Show,Love it,1.0,love
5,28-Jul-18,Black  Show,It is awesome. I love being able to turn my lights on so I don’t have to walk into a dark home. I also get to video chat with my nephews who live states away by just asking Alexa to call.,1.0,awesom love abl turn light dont walk dark home also get video chat nephew live state away ask alexa call
5,28-Jul-18,White  Show,Super easy set up! Great features! FUN!,1.0,super easi set great featur fun
5,28-Jul-18,Black  Show,I love the size and the videos are a good quality.  The sound is awesome too.,1.0,love size video good qualiti sound awesom
5,28-Jul-18,Black  Show,Home,1.0,home
5,28-Jul-18,White  Show,Bought for my older grandparent to help with reminders. Would recommend to anyone with someone in their life with dementia or memory loss. Helps my grandmother remember to take medications and do daily task. She loves it because she can listen to music and ask questions,1.0,bought older grandpar help remind would recommend anyon someon life dementia memori loss help grandmoth rememb take medic daili task love listen music ask question
5,28-Jul-18,Black  Show,Kids like it for games.  Showing the lyrics for songs is neat.,1.0,kid like game show lyric song neat
2,28-Jul-18,Black  Show,Need to be able to connect to more 3rd party viceo apps,0.0,need abl connect rd parti viceo app
5,28-Jul-18,Black  Show,Glad I upgraded my aka,1.0,glad upgrad aka
4,28-Jul-18,Black  Show,Still leaning about it. The price was right!,1.0,still lean price right
5,28-Jul-18,Black  Show,"""I own two dots, a tap and a show. I love the echo show. Sound quality is amazing compared to the dots. I use mine constantly to create shopping list, kitchen and laundry timer, and news updates. But most of all I have the all throughout the house and I play music throughout using the group settings""",1.0,two dot tap show love echo show sound qualiti amaz compar dot use mine constantli creat shop list kitchen laundri timer news updat throughout hous play music throughout use group set
5,28-Jul-18,Black  Show,I absolutely love my Show!,1.0,absolut love show
5,28-Jul-18,White  Show,Echo Show - White&nbsp;Great new addition to our Alexa home solution and now I can call back home and video chat directly from my phone. Great way to stay in touch with family.,1.0,echo show whitenbspgreat new addit alexa home solut call back home video chat directli phone great way stay touch famili
5,28-Jul-18,Black  Show,Great product,1.0,great product
4,28-Jul-18,White  Show,"""I like the fact that the messages are visual now as well as audible.I am puzzled because it will light up and make the &quot;notification&quot; sound but when I ask Alexa to read my notifications, she tells me that there are no new notifications.  This has happened at least once a day for over a week now.""",1.0,like fact messag visual well audiblei puzzl light make quotnotificationquot sound ask alexa read notif tell new notif happen least day week
5,28-Jul-18,White  Show,While I loved Alexa....this is a whole new level. Love it. Fun to watch movie trailers. Weather is so much more complete. When you listen to music....the lyrics appear. Still discovering all Echo Show can do. Highly recommend. Takes Alexa to a completely new world.,1.0,love alexathi whole new level love fun watch movi trailer weather much complet listen musicth lyric appear still discov echo show highli recommend take alexa complet new world
1,28-Jul-18,White  Show,The tech isn’t there. It doesn’t understand most common words and is basically a glorified radio,0.0,tech isnt doesnt understand common word basic glorifi radio
5,28-Jul-18,Black  Show, ,1.0,
5,28-Jul-18,White  Show,Love it!  We have other echoes and love those so I bought this on prime day!  No regrets.  Love that I can connect to my Ring and see the front door.  Yhe kids like seeing the lyrics to songs and sing along. .,1.0,love echo love bought prime day regret love connect ring see front door yhe kid like see lyric song sing along
5,28-Jul-18,Black  Show,"""I love it! Plays great music, movies, and so much more. I does lag when u want to see your arlo security cameras thou. So far so good. Wish it had a longer cord.""",1.0,love play great music movi much lag u want see arlo secur camera thou far good wish longer cord
5,28-Jul-18,Black  Show,Love the echo show. The video quality is good and of course sound is good too.,1.0,love echo show video qualiti good cours sound good
5,28-Jul-18,Black  Show,Love it. It is in my kitchen so I can watch Prime Video while cooking.,1.0,love kitchen watch prime video cook
5,28-Jul-18,Black  Show,Love all of it!!!,1.0,love
4,28-Jul-18,Black  Show,Great Product,1.0,great product
5,28-Jul-18,Black  Show,We are very pleased with this item. The display is clean and crisp and easy to read. We enjoy trying the suggested things to try asking Alexa. We use the timer feature quite a bit and have added our calendars and contacts. We are still exploring the many skills available.,1.0,pleas item display clean crisp easi read enjoy tri suggest thing tri ask alexa use timer featur quit bit ad calendar contact still explor mani skill avail
5,28-Jul-18,White  Show,Device has great speakers and the screen quality is phenomenal.,1.0,devic great speaker screen qualiti phenomen
5,28-Jul-18,Black  Show,"""We now have a dot, spot, echo and show and love the show and spot best. The show has great sound and my wife loves the display for weather, recipes and sing alongside. Super deal.""",1.0,dot spot echo show love show spot best show great sound wife love display weather recip sing alongsid super deal
5,28-Jul-18,White  Show,We like the video calling feature. We got this so we can be in contact with our elderly parents and it works well,1.0,like video call featur got contact elderli parent work well
1,28-Jul-18,White  Show,The sound on these is terrible. It’s like a tin can. I love my echo but this item is awful.,0.0,sound terribl like tin love echo item aw
5,28-Jul-18,Black  Show,I have been waiting for the Echo Show to go on sale and it was worth the wait. It was easy to set up and start using,1.0,wait echo show go sale worth wait easi set start use
5,28-Jul-18,Black  Show,Bought this on Prime day,1.0,bought prime day
2,28-Jul-18,Black  Show,"""This was my 4th echo device, 1st echo show  it seemed to have huge potential, and I really wanted to like it, but soon found out it is quite limited. A bit disappointing, but not the end of the world, I used it like I use my other, screenless echos.... For a little under 2 month, when the screen started flickering, mostly on the bottom of the screen but not just. A quick look in some forums made me understand it is pointless asking for a replacement, as some people had 2-3 devices replaced, only to start flickering again shortly after. Amazon are not providing any serious answers, and this has been going on for quite some time apparently.Long story short, I moved it to the hallway, and been using it as a very expensive... and bulky voice activated light switch for my hue lights. So like the headline suggests... Meh.""",0.0,th echo devic st echo show seem huge potenti realli want like soon found quit limit bit disappoint end world use like use screenless echo littl month screen start flicker mostli bottom screen quick look forum made understand pointless ask replac peopl devic replac start flicker shortli amazon provid seriou answer go quit time apparentlylong stori short move hallway use expens bulki voic activ light switch hue light like headlin suggest meh
4,28-Jul-18,Black  Show,Love it to play music works great for finding recipes. Need more family to have adapted machines to see,1.0,love play music work great find recip need famili adapt machin see
4,28-Jul-18,Black  Show,"""It seems a little less intuitive then the regular Echo Plus. It's also a little harder for it to pick up what you're saying.  When combined with the other four we have in the household, having to speak loud enough for it to hear was cross activating other ones, so we had to rename this one.  Overall it works well, but does not seem as adept at doing things as the original Echo Plus.""",1.0,seem littl less intuit regular echo plu also littl harder pick your say combin four household speak loud enough hear cross activ one renam one overal work well seem adept thing origin echo plu
5,28-Jul-18,Black  Show,This is my second Show.  I like them very much.  I use mine for music and my Arlo security cameras.  I can connect and display my outdoor cameras by voice. They are exceptionally capable devices.  I highly recommend them.,1.0,second show like much use mine music arlo secur camera connect display outdoor camera voic except capabl devic highli recommend
5,28-Jul-18,Black  Show,Love seeing everything in the display!,1.0,love see everyth display
5,28-Jul-18,Black  Show,"""I love this thing.  I enjoy watching the daily news, play music with lyrics (most songs), ordering my coffee..etc""",1.0,love thing enjoy watch daili news play music lyric song order coffeeetc
4,31-Jul-18,Black  Plus,We use Alexa primarily for listening to music and checking the weather. We are still learning other ways to use her. Everything has been ready and hands free so far. The speaker has great volume and sound!,1.0,use alexa primarili listen music check weather still learn way use everyth readi hand free far speaker great volum sound
5,31-Jul-18,Black  Plus,Plug n Play set up is simple. Added battery base to make it portable. Looking forward to using the hub.,1.0,plug n play set simpl ad batteri base make portabl look forward use hub
5,30-Jul-18,White  Plus,Great speaker i n this! I love this so much more than my alexa tap! It’s definitely fast in response and just so much prettier,1.0,great speaker n love much alexa tap definit fast respons much prettier
4,30-Jul-18,Black  Plus,She's [Alexa] a bit dense and still learning the way I phrase things with my NY/NJ regional accent.,1.0,she alexa bit dens still learn way phrase thing nynj region accent
5,30-Jul-18,Black  Plus,Great sound and easy to set up. Purchased the Echo Plus because it had a built in Hub and would make it easier to connect to devices. I am hooked on Alexa!,1.0,great sound easi set purchas echo plu built hub would make easier connect devic hook alexa
5,30-Jul-18,White  Plus,"""I like the built in hub. Plus the unit sounds great, just wish it had a volume control on it.""",1.0,like built hub plu unit sound great wish volum control
5,30-Jul-18,White  Plus,Happy with Echo Plus. Having fun learning what I can do with it.,1.0,happi echo plu fun learn
5,30-Jul-18,Black  Plus,Love my new Echo Plus,1.0,love new echo plu
5,30-Jul-18,Black  Plus,Omg we love it!,1.0,omg love
5,30-Jul-18,White  Plus,Have had this around a week.. I love that I can control items in my house even if I’m not there.. makes me feel better about being away from the house and people don’t know that we are gone.. Alexa has not disappointed!,1.0,around week love control item hous even im make feel better away hous peopl dont know gone alexa disappoint
4,30-Jul-18,White  Plus,I did not know it needed to be plugged in to work. So far my experiences have been positive.,1.0,know need plug work far experi posit
5,30-Jul-18,Black  Plus, ,1.0,
5,30-Jul-18,Black  Plus,"""Was surprised to learn this can be used as a Bluetooth speaker for phones and tablets... it probably lists it in the description, but I missed that part!  It not quite the surround-like quality of a Bluetooth speaker in the $100+ range, but its very good none the less.  And with even basic access to Amazon Music there is a lot to listen to.  There's a huge number of things Alexa can do, learning more every day.""",1.0,surpris learn use bluetooth speaker phone tablet probabl list descript miss part quit surroundlik qualiti bluetooth speaker rang good none less even basic access amazon music lot listen there huge number thing alexa learn everi day
5,30-Jul-18,Black  Plus,It's fun to use... I love novelty gadgets... And Alexa really works well for me...,1.0,fun use love novelti gadget alexa realli work well
2,30-Jul-18,Black  Plus, ,0.0,
5,30-Jul-18,White  Plus,Awesome device to have in home.  Full of very useful information.  Don't have to us e my phone to answer spur of the moment questions.,1.0,awesom devic home full use inform dont us e phone answer spur moment question
5,30-Jul-18,Black  Plus,I like the echo plus it's wonderful the least thing I don't like is it doesn't turn off every,1.0,like echo plu wonder least thing dont like doesnt turn everi
5,30-Jul-18,Black  Plus,"""We love our Echo Plus. We like listening to music,the sound is great. All the features are nice! I do wish it was wireless so we could listen to music outside!""",1.0,love echo plu like listen musicth sound great featur nice wish wireless could listen music outsid
5,30-Jul-18,Black  Plus,It’s a great product and easily set up just have to get it in sync with your personal set up,1.0,great product easili set get sync person set
5,30-Jul-18,Black  Plus,Using as a hub and music.,1.0,use hub music
5,30-Jul-18,White  Plus,"""It was an excellent purchase. Echo Plus has sound quality, good size, I love it... I it!""",1.0,excel purchas echo plu sound qualiti good size love
5,30-Jul-18,Black  Plus,Did take me about 6 hours to set it up I have a Galaxy S9 phone when I got used to the system setup it was in seconds edit my light bulbs adding a string of lights simple easy,1.0,take hour set galaxi phone got use system setup second edit light bulb ad string light simpl easi
5,30-Jul-18,Black  Plus,"""Great speaker, great microphone response.  Loving my purchase and the beginning of my smart home.""",1.0,great speaker great microphon respons love purchas begin smart home
5,30-Jul-18,Black  Plus,"""This is my 3rd Echo and with the built in hub it works great !  Now I have an Echo in the Family Room, My Bedroom and My Home Office.""",1.0,rd echo built hub work great echo famili room bedroom home offic
5,30-Jul-18,Black  Plus,Is amazing I have all 3 and I love this,1.0,amaz love
4,30-Jul-18,Black  Plus,"""Awesome product, very responsive!Alexa just needs more content and variety when it comes to music. It uses the Bing search engine instead of google. If only the two could combine. It would be a perfect product.""",1.0,awesom product responsivealexa need content varieti come music use bing search engin instead googl two could combin would perfect product
4,30-Jul-18,Black  Plus,"""I am pleasantly surprised at the accuracy of Alexa. The unit is very responsive and can easily respond even with TV or music playing.I did pair two smart  bulbs and they go on, off and dim with ease using voice or app. Fidelity is very good for the size.My only regret is that I would have liked a silver model or a fabric cover but that is an unimportant issue.""",1.0,pleasantli surpris accuraci alexa unit respons easili respond even tv music playingi pair two smart bulb go dim eas use voic app fidel good sizemi regret would like silver model fabric cover unimport issu
5,30-Jul-18,Black  Plus,"""We went to a Best Buy with the intention of buying Alexa products, instead were talked into the Google Home products. Bought the Google Home and the Home Mini... has trouble from the start setting them up, and they couldn’t understand my husband (Scottish accent). After days of the “oops, something went wrong” command.. we returned them and bought the Amazon Echo Show and the Echo Plus... so easy to set up! It connected immediately to my amazon account and was way easier to navigate. They both understand commands from my husband on the first try and have yet to give an error message. We have loved these two products and should have gone with what we intended in the first place! You won’t regret your purchase!""",1.0,went best buy intent buy alexa product instead talk googl home product bought googl home home mini troubl start set couldnt understand husband scottish accent day oop someth went wrong command return bought amazon echo show echo plu easi set connect immedi amazon account way easier navig understand command husband first tri yet give error messag love two product gone intend first place wont regret purchas
4,30-Jul-18,Black  Plus,"""Tons of features and skills, and a very good speaker with plenty of bass for music. You still need some work on the AI, in responding to random questions though. My Android phone is far better at those... with the Echo I still get a lot of &#34;hmm, I'm not sure&#34; or &#34;I don't have an opinion on that.&#34;""",1.0,ton featur skill good speaker plenti bass music still need work ai respond random question though android phone far better echo still get lot hmm im sure dont opinion
5,30-Jul-18,Black  Plus,I like Alexa,1.0,like alexa
4,30-Jul-18,Black  Plus,"""So far it has been fun to use and learn how to deal with Alexa. I am still learning and finding out what can really be done, plus I am in the process of making my house a smart house, so there is no much to control with Alexa yet.""",1.0,far fun use learn deal alexa still learn find realli done plu process make hous smart hous much control alexa yet
5,30-Jul-18,Black  Plus,I like the whole thing so far,1.0,like whole thing far
4,30-Jul-18,Black  Plus,"""Same specs as regular echo, but easier to use than getting a separate hub for smart lights, etc.""",1.0,spec regular echo easier use get separ hub smart light etc
5,30-Jul-18,Black  Plus,"""It's a great product with many good aspects, it easy to setup and control with intuitive straight forward instructions. The included lightbulb was excellent and worked perfectly. I very much enjoy this product and recommend it.""",1.0,great product mani good aspect easi setup control intuit straight forward instruct includ lightbulb excel work perfectli much enjoy product recommend
4,30-Jul-18,Black  Plus,Not that much different than the one we had.  Alexa is still stubborn. LOL.  We ordered it on the Prime day to get the light bulbs with it i the deal but did not get the light bulbs.  When we called she said they were sold out.  Felt bad about that.  Now we have to buy light bulbs.,1.0,much differ one alexa still stubborn lol order prime day get light bulb deal get light bulb call said sold felt bad buy light bulb
5,30-Jul-18,Black  Plus,To have ability to play Amazon Music outside for patio gatherings. I also used blue tooth to connect Echo Plus via Alexa App on my tablet to an external speaker when/if the party extends into the yard. I have plans to connect other devices such as thermostat and other lighting and home devices.,1.0,abil play amazon music outsid patio gather also use blue tooth connect echo plu via alexa app tablet extern speaker whenif parti extend yard plan connect devic thermostat light home devic
4,30-Jul-18,Black  Plus,We got this mainly for our son who is currently vision impaired ! it has many good things and setup was fairly easy once I did the first one but they should be easier to setup and come loaded with more stuff ! it should do Text messages to friends easier without them having to download something for it to work and it should link with email and also them common social media like facebook and twitter and others !the whole purpose was to get him back connected to the Web by voice so he wouldn't feel left out and isolated ! they should also have a tech support phone number to call or a way to do direct help to the Echo so tech support can help setup the device ! I had to get a friend whos an IT guy to come help me setup,1.0,got mainli son current vision impair mani good thing setup fairli easi first one easier setup come load stuff text messag friend easier without download someth work link email also common social media like facebook twitter other whole purpos get back connect web voic wouldnt feel left isol also tech support phone number call way direct help echo tech support help setup devic get friend who guy come help setup
5,30-Jul-18,Black  Plus,"""I love every aspect of the Echo Plus, I wanted it for my office. The light was also for my desk lamp.""",1.0,love everi aspect echo plu want offic light also desk lamp
5,29-Jul-18,Black  Plus,Great hub,1.0,great hub
4,29-Jul-18,Black  Plus,"""This is very hard to review because I am part of the  problem.I am 75 and got it so my dog would have distracting noise when I am not home.I am computer literate, iTunes literate, Amazon literate, as well as countless other programs, but am apparently a dunce when it comes to talking to Alexa.  I think I heard her sigh in exasperation.I tried to create a playlist of songs I like only to have it ignored.  I am learning workarounds but they are mediocre, at best...and, as yet do not include a personal playlist.I have scoured the beginners section but the beginners it addresses are far more advanced in basic Alexa than am I.So far, I like what I have been able to use but I'd like it a lot more if I could configure it to my needs, rather than accepting the Amazon/Alexa default.Karen""",1.0,hard review part problemi got dog would distract nois homei comput liter itun liter amazon liter well countless program appar dunc come talk alexa think heard sigh exasperationi tri creat playlist song like ignor learn workaround mediocr bestand yet includ person playlisti scour beginn section beginn address far advanc basic alexa iso far like abl use id like lot could configur need rather accept amazonalexa defaultkaren
5,29-Jul-18,Black  Plus,Very satisfied with the purchase. The package came in good time and was just as expected,1.0,satisfi purchas packag came good time expect
5,29-Jul-18,Black  Plus,great sound easy set up looks cool,1.0,great sound easi set look cool
5,29-Jul-18,Black  Plus,Love the Echo Plus!! Much better versatility than the first generation Echo. Intercom and voice-controllable smart bulbs are awesome!,1.0,love echo plu much better versatil first gener echo intercom voicecontrol smart bulb awesom
5,29-Jul-18,Black  Plus,My new BFF!,1.0,new bff
1,29-Jul-18,Black  Plus,Alexa didn’t know answers to many questions we asked. For example we asked how many cups in a pound and she said a pound is a form of money,0.0,alexa didnt know answer mani question ask exampl ask mani cup pound said pound form money
5,29-Jul-18,Black  Plus,"""For now, I love everything. So cool with my music and flash briefings, 5 star Echo""",1.0,love everyth cool music flash brief star echo
5,29-Jul-18,Black  Plus,Great product. I have two and may want to buy a third!,1.0,great product two may want buy third
5,29-Jul-18,Black  Plus,So far we have enjoyed it.  The only problem we have is I have not been able to call one of my sons with it (the sad part is he is the one who gave it to me:( ),1.0,far enjoy problem abl call one son sad part one gave
5,29-Jul-18,Black  Plus,Love it,1.0,love
5,29-Jul-18,White  Plus,I have had no problems with my Echo Plus. Would purchase it again.,1.0,problem echo plu would purchas
5,29-Jul-18,Black  Plus,Great,1.0,great
5,29-Jul-18,Black  Plus,I love it.  You own personal secretary.,1.0,love person secretari
5,29-Jul-18,Black  Plus,"""Not perfect but very good! A few times Alexa picked up something from TV, and has a very slight problem with smart home equipment in that she gets confused with what we want to call things. If you call something &#34;light&#34; in the app you need to say light, not &#34;lights.&#34; Echo Plus has no problems as a smart hub but I could use better user directions. Well worth owning and a good step to making my home Smart!""",1.0,perfect good time alexa pick someth tv slight problem smart home equip get confus want call thing call someth light app need say light light echo plu problem smart hub could use better user direct well worth own good step make home smart
4,29-Jul-18,White  Plus,Pretty cool. I have only begun to figure out things she does.,1.0,pretti cool begun figur thing
5,29-Jul-18,Black  Plus,I have the google home that I really like. The Echo plus I think has even a better sound and am totally happy with it.,1.0,googl home realli like echo plu think even better sound total happi
5,29-Jul-18,Black  Plus,I love this device. Makes life easier the more you figure out it can do.,1.0,love devic make life easier figur
5,29-Jul-18,White  Plus, ,1.0,
5,29-Jul-18,Black  Plus,"""I love my echo plus. I haven't one bad thing to say. It controller music when I need it too. With a great sounding 360 speaker. I also bought a 4k fire TV and it can open Amazon prime video or Netflix at any moment. The included hue lighting makes this product even better. I found myself with a whole array of smart lights perfect for any house or entertainment room. The addition of phone calls on the mic and speaker makes it practical when your busy in the kitchen or on the computer. Alexa will controll it all as soon as you say """"Hey Alexa"""". And if the always on mic concerns you well you can always mute the device. This is a must buy for anyone interested in ease and comfort.""",1.0,love echo plu havent one bad thing say control music need great sound speaker also bought k fire tv open amazon prime video netflix moment includ hue light make product even better found whole array smart light perfect hous entertain room addit phone call mic speaker make practic busi kitchen comput alexa control soon say hey alexa alway mic concern well alway mute devic must buy anyon interest eas comfort
5,29-Jul-18,White  Plus,"""Amazon Music is great. Love the ability to create my only playlists. Has great sound, not up to the standard of our Bose but very good.""",1.0,amazon music great love abil creat playlist great sound standard bose good
5,29-Jul-18,White  Plus,Home entertainment.,1.0,home entertain
4,29-Jul-18,Black  Plus,Great product I just wish it had some sort of equalizer... The bass is a little much,1.0,great product wish sort equal bass littl much
5,29-Jul-18,Black  Plus,Its work perfect an I must introduce the rest of the device to complete the functions.,1.0,work perfect must introduc rest devic complet function
2,29-Jul-18,Black  Plus,"""I decided to buy smart door lock and decided on getting the Echo Plus to control it.  I chose a Kwikset 888 because Amazon said it was compatible and I bought 2 Dots while I was at it.  And when I posed the question, somebody in the community said it will work with Alexa.  What I didn't know was the Z-wave lock and Zigbee Alexa hub weren't compatible.  Does any body know of a lock that works seamlessly with Echo Plus?  If not, I guess my choices are: 1. Exchange the Plus for a regular Echo and buy a separate hub like Wink.  2. Return the whole Alexa system and get something else.I  don't want to just buy another hub to use along side my Echo Plus or I'll be back here asking how to integrate two hubs.The reason I kept from buying smart systems up to this point  is because I was afraid they wouldn't operate seamlessly and unfortunately I only do enough research after something doesn't work.""",0.0,decid buy smart door lock decid get echo plu control chose kwikset amazon said compat bought dot pose question somebodi commun said work alexa didnt know zwave lock zigbe alexa hub werent compat bodi know lock work seamlessli echo plu guess choic exchang plu regular echo buy separ hub like wink return whole alexa system get someth elsei dont want buy anoth hub use along side echo plu ill back ask integr two hubsth reason kept buy smart system point afraid wouldnt oper seamlessli unfortun enough research someth doesnt work
5,29-Jul-18,Black  Plus,This Echo Plus has proved to be the most innovative improvement in my life!,1.0,echo plu prove innov improv life
